state,fips,stname,year,Month,Total_Victims_Killed,Total_Victims_Wounded,Total_Number_Victims,Number_of_Incidents,Treated,total_donation_amount,total_donation_count,republican_donation_amount,republican_donation_count,democrat_donation_amount,democrat_donation_count,rep_minus_dem_amount,rep_minus_dem_count,median_income,white_pct,black_pct,asian_pct,other_race_pct,unemployed_pct,some_college_pct,bachelors_pct,State,Mean_HFR,total_donation_amount_GVP,total_donation_count_GVP
UT,49,Utah,2002,5,0,0,0,0,0,0,0,0,0,0,0,0,0,47516,0.8919,0.0082,0.0175,0.0428,0.0478,0.4434,0.2142,Utah,0.4549846625741,0,0
UT,49,Utah,2002,6,0,0,0,0,0,0,0,0,0,0,0,0,0,47516,0.8919,0.0082,0.0175,0.0428,0.0478,0.4434,0.2142,Utah,0.4549846625741,0,0
UT,49,Utah,2002,7,0,0,0,0,0,0,0,0,0,0,0,0,0,47516,0.8919,0.0082,0.0175,0.0428,0.0478,0.4434,0.2142,Utah,0.4549846625741,0,0
UT,49,Utah,2002,8,0,0,0,0,0,0,0,0,0,0,0,0,0,47516,0.8919,0.0082,0.0175,0.0428,0.0478,0.4434,0.2142,Utah,0.4549846625741,0,0
UT,49,Utah,2002,9,0,0,0,0,0,0,0,0,0,0,0,0,0,47516,0.8919,0.0082,0.0175,0.0428,0.0478,0.4434,0.2142,Utah,0.4549846625741,0,0
UT,49,Utah,2002,10,0,0,0,0,0,0,0,0,0,0,0,0,0,47516,0.8919,0.0082,0.0175,0.0428,0.0478,0.4434,0.2142,Utah,0.4549846625741,0,0
UT,49,Utah,2002,11,0,0,0,0,0,0,0,0,0,0,0,0,0,47516,0.8919,0.0082,0.0175,0.0428,0.0478,0.4434,0.2142,Utah,0.4549846625741,0,0
UT,49,Utah,2002,12,0,0,0,0,0,0,0,0,0,0,0,0,0,47516,0.8919,0.0082,0.0175,0.0428,0.0478,0.4434,0.2142,Utah,0.4549846625741,0,0
UT,49,Utah,2003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,48437,0.8916,0.0084,0.0179,0.0432,0.0469,0.4892,0.2321,Utah,0.453531352880609,0,0
UT,49,Utah,2003,2,0,0,0,0,0,0,0,0,0,0,0,0,0,48437,0.8916,0.0084,0.0179,0.0432,0.0469,0.4892,0.2321,Utah,0.453531352880609,0,0
UT,49,Utah,2003,3,0,0,0,0,0,0,0,0,0,0,0,0,0,48437,0.8916,0.0084,0.0179,0.0432,0.0469,0.4892,0.2321,Utah,0.453531352880609,0,0
UT,49,Utah,2003,4,0,0,0,0,0,0,0,0,0,0,0,0,0,48437,0.8916,0.0084,0.0179,0.0432,0.0469,0.4892,0.2321,Utah,0.453531352880609,0,0
UT,49,Utah,2003,5,0,0,0,0,0,5000,1,5000,1,0,0,5000,1,48437,0.8916,0.0084,0.0179,0.0432,0.0469,0.4892,0.2321,Utah,0.453531352880609,0,0
UT,49,Utah,2003,6,0,0,0,0,0,0,0,0,0,0,0,0,0,48437,0.8916,0.0084,0.0179,0.0432,0.0469,0.4892,0.2321,Utah,0.453531352880609,0,0
UT,49,Utah,2003,7,0,0,0,0,0,0,0,0,0,0,0,0,0,48437,0.8916,0.0084,0.0179,0.0432,0.0469,0.4892,0.2321,Utah,0.453531352880609,0,0
UT,49,Utah,2003,8,0,0,0,0,0,0,0,0,0,0,0,0,0,48437,0.8916,0.0084,0.0179,0.0432,0.0469,0.4892,0.2321,Utah,0.453531352880609,0,0
UT,49,Utah,2003,9,0,0,0,0,0,0,0,0,0,0,0,0,0,48437,0.8916,0.0084,0.0179,0.0432,0.0469,0.4892,0.2321,Utah,0.453531352880609,0,0
UT,49,Utah,2003,10,0,0,0,0,0,0,0,0,0,0,0,0,0,48437,0.8916,0.0084,0.0179,0.0432,0.0469,0.4892,0.2321,Utah,0.453531352880609,0,0
UT,49,Utah,2003,11,0,0,0,0,0,5000,1,5000,1,0,0,5000,1,48437,0.8916,0.0084,0.0179,0.0432,0.0469,0.4892,0.2321,Utah,0.453531352880609,0,0
UT,49,Utah,2003,12,0,0,0,0,0,0,0,0,0,0,0,0,0,48437,0.8916,0.0084,0.0179,0.0432,0.0469,0.4892,0.2321,Utah,0.453531352880609,0,0
UT,49,Utah,2004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,49376,0.8913,0.0086,0.0183,0.0437,0.046,0.5383,0.2499,Utah,0.445639247189355,0,0
UT,49,Utah,2004,2,0,0,0,0,0,0,0,0,0,0,0,0,0,49376,0.8913,0.0086,0.0183,0.0437,0.046,0.5383,0.2499,Utah,0.445639247189355,0,0
UT,49,Utah,2004,3,0,0,0,0,0,0,0,0,0,0,0,0,0,49376,0.8913,0.0086,0.0183,0.0437,0.046,0.5383,0.2499,Utah,0.445639247189355,0,0
UT,49,Utah,2004,4,0,0,0,0,0,0,0,0,0,0,0,0,0,49376,0.8913,0.0086,0.0183,0.0437,0.046,0.5383,0.2499,Utah,0.445639247189355,0,0
UT,49,Utah,2004,5,1,0,1,1,1,0,0,0,0,0,0,0,0,49376,0.8913,0.0086,0.0183,0.0437,0.046,0.5383,0.2499,Utah,0.445639247189355,0,0
UT,49,Utah,2004,6,0,0,0,0,0,0,0,0,0,0,0,0,0,49376,0.8913,0.0086,0.0183,0.0437,0.046,0.5383,0.2499,Utah,0.445639247189355,0,0
UT,49,Utah,2004,7,0,0,0,0,0,5000,1,5000,1,0,0,5000,1,49376,0.8913,0.0086,0.0183,0.0437,0.046,0.5383,0.2499,Utah,0.445639247189355,0,0
UT,49,Utah,2004,8,0,0,0,0,0,0,0,0,0,0,0,0,0,49376,0.8913,0.0086,0.0183,0.0437,0.046,0.5383,0.2499,Utah,0.445639247189355,0,0
UT,49,Utah,2004,9,0,0,0,0,0,0,0,0,0,0,0,0,0,49376,0.8913,0.0086,0.0183,0.0437,0.046,0.5383,0.2499,Utah,0.445639247189355,0,0
UT,49,Utah,2004,10,0,0,0,0,0,0,0,0,0,0,0,0,0,49376,0.8913,0.0086,0.0183,0.0437,0.046,0.5383,0.2499,Utah,0.445639247189355,0,0
UT,49,Utah,2004,11,0,0,0,0,0,0,0,0,0,0,0,0,0,49376,0.8913,0.0086,0.0183,0.0437,0.046,0.5383,0.2499,Utah,0.445639247189355,0,0
UT,49,Utah,2004,12,0,0,0,0,0,0,0,0,0,0,0,0,0,49376,0.8913,0.0086,0.0183,0.0437,0.046,0.5383,0.2499,Utah,0.445639247189355,0,0
UT,49,Utah,2005,1,0,0,0,0,0,0,0,0,0,0,0,0,0,50333,0.8911,0.0087,0.0188,0.0442,0.0451,0.59,0.2677,Utah,0.448996977619267,0,0
UT,49,Utah,2005,2,0,0,0,0,0,0,0,0,0,0,0,0,0,50333,0.8911,0.0087,0.0188,0.0442,0.0451,0.59,0.2677,Utah,0.448996977619267,0,0
UT,49,Utah,2005,3,0,0,0,0,0,0,0,0,0,0,0,0,0,50333,0.8911,0.0087,0.0188,0.0442,0.0451,0.59,0.2677,Utah,0.448996977619267,0,0
UT,49,Utah,2005,4,0,0,0,0,0,0,0,0,0,0,0,0,0,50333,0.8911,0.0087,0.0188,0.0442,0.0451,0.59,0.2677,Utah,0.448996977619267,0,0
UT,49,Utah,2005,5,0,0,0,0,0,0,0,0,0,0,0,0,0,50333,0.8911,0.0087,0.0188,0.0442,0.0451,0.59,0.2677,Utah,0.448996977619267,0,0
UT,49,Utah,2005,6,0,0,0,0,0,0,0,0,0,0,0,0,0,50333,0.8911,0.0087,0.0188,0.0442,0.0451,0.59,0.2677,Utah,0.448996977619267,0,0
UT,49,Utah,2005,7,0,0,0,0,0,0,0,0,0,0,0,0,0,50333,0.8911,0.0087,0.0188,0.0442,0.0451,0.59,0.2677,Utah,0.448996977619267,0,0
UT,49,Utah,2005,8,0,0,0,0,0,500,1,500,1,0,0,500,1,50333,0.8911,0.0087,0.0188,0.0442,0.0451,0.59,0.2677,Utah,0.448996977619267,0,0
UT,49,Utah,2005,9,0,1,1,1,1,0,0,0,0,0,0,0,0,50333,0.8911,0.0087,0.0188,0.0442,0.0451,0.59,0.2677,Utah,0.448996977619267,0,0
UT,49,Utah,2005,10,0,0,0,0,0,0,0,0,0,0,0,0,0,50333,0.8911,0.0087,0.0188,0.0442,0.0451,0.59,0.2677,Utah,0.448996977619267,0,0
UT,49,Utah,2005,11,0,0,0,0,0,0,0,0,0,0,0,0,0,50333,0.8911,0.0087,0.0188,0.0442,0.0451,0.59,0.2677,Utah,0.448996977619267,0,0
UT,49,Utah,2005,12,0,0,0,0,0,0,0,0,0,0,0,0,0,50333,0.8911,0.0087,0.0188,0.0442,0.0451,0.59,0.2677,Utah,0.448996977619267,0,0
UT,49,Utah,2006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,51309,0.8908,0.0089,0.0192,0.0447,0.0442,0.6437,0.2855,Utah,0.444961429370672,0,0
UT,49,Utah,2006,2,0,0,0,0,0,0,0,0,0,0,0,0,0,51309,0.8908,0.0089,0.0192,0.0447,0.0442,0.6437,0.2855,Utah,0.444961429370672,0,0
UT,49,Utah,2006,3,0,0,0,0,0,0,0,0,0,0,0,0,0,51309,0.8908,0.0089,0.0192,0.0447,0.0442,0.6437,0.2855,Utah,0.444961429370672,0,0
UT,49,Utah,2006,4,0,0,0,0,0,0,0,0,0,0,0,0,0,51309,0.8908,0.0089,0.0192,0.0447,0.0442,0.6437,0.2855,Utah,0.444961429370672,0,0
UT,49,Utah,2006,5,0,0,0,0,0,0,0,0,0,0,0,0,0,51309,0.8908,0.0089,0.0192,0.0447,0.0442,0.6437,0.2855,Utah,0.444961429370672,0,0
UT,49,Utah,2006,6,0,0,0,0,0,0,0,0,0,0,0,0,0,51309,0.8908,0.0089,0.0192,0.0447,0.0442,0.6437,0.2855,Utah,0.444961429370672,0,0
UT,49,Utah,2006,7,0,0,0,0,0,0,0,0,0,0,0,0,0,51309,0.8908,0.0089,0.0192,0.0447,0.0442,0.6437,0.2855,Utah,0.444961429370672,0,0
UT,49,Utah,2006,8,0,0,0,0,0,0,0,0,0,0,0,0,0,51309,0.8908,0.0089,0.0192,0.0447,0.0442,0.6437,0.2855,Utah,0.444961429370672,0,0
UT,49,Utah,2006,9,0,0,0,0,0,0,0,0,0,0,0,0,0,51309,0.8908,0.0089,0.0192,0.0447,0.0442,0.6437,0.2855,Utah,0.444961429370672,0,0
UT,49,Utah,2006,10,0,0,0,0,0,0,0,0,0,0,0,0,0,51309,0.8908,0.0089,0.0192,0.0447,0.0442,0.6437,0.2855,Utah,0.444961429370672,0,0
UT,49,Utah,2006,11,0,0,0,0,0,0,0,0,0,0,0,0,0,51309,0.8908,0.0089,0.0192,0.0447,0.0442,0.6437,0.2855,Utah,0.444961429370672,0,0
UT,49,Utah,2006,12,0,0,0,0,0,0,0,0,0,0,0,0,0,51309,0.8908,0.0089,0.0192,0.0447,0.0442,0.6437,0.2855,Utah,0.444961429370672,0,0
UT,49,Utah,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,55109,0.9003,0.0096,0.0197,0.0307,0.0383,0.6351,0.2871,Utah,0.444260010279642,0,0
UT,49,Utah,2007,2,0,0,0,0,0,0,0,0,0,0,0,0,0,55109,0.9003,0.0096,0.0197,0.0307,0.0383,0.6351,0.2871,Utah,0.444260010279642,0,0
UT,49,Utah,2007,3,0,0,0,0,0,0,0,0,0,0,0,0,0,55109,0.9003,0.0096,0.0197,0.0307,0.0383,0.6351,0.2871,Utah,0.444260010279642,0,0
UT,49,Utah,2007,4,0,0,0,0,0,0,0,0,0,0,0,0,0,55109,0.9003,0.0096,0.0197,0.0307,0.0383,0.6351,0.2871,Utah,0.444260010279642,0,0
UT,49,Utah,2007,5,0,0,0,0,0,0,0,0,0,0,0,0,0,55109,0.9003,0.0096,0.0197,0.0307,0.0383,0.6351,0.2871,Utah,0.444260010279642,0,0
UT,49,Utah,2007,6,0,0,0,0,0,0,0,0,0,0,0,0,0,55109,0.9003,0.0096,0.0197,0.0307,0.0383,0.6351,0.2871,Utah,0.444260010279642,0,0
UT,49,Utah,2007,7,0,0,0,0,0,0,0,0,0,0,0,0,0,55109,0.9003,0.0096,0.0197,0.0307,0.0383,0.6351,0.2871,Utah,0.444260010279642,0,0
UT,49,Utah,2007,8,0,0,0,0,0,0,0,0,0,0,0,0,0,55109,0.9003,0.0096,0.0197,0.0307,0.0383,0.6351,0.2871,Utah,0.444260010279642,0,0
UT,49,Utah,2007,9,0,0,0,0,0,2500,1,2500,1,0,0,2500,1,55109,0.9003,0.0096,0.0197,0.0307,0.0383,0.6351,0.2871,Utah,0.444260010279642,0,0
UT,49,Utah,2007,10,0,0,0,0,0,0,0,0,0,0,0,0,0,55109,0.9003,0.0096,0.0197,0.0307,0.0383,0.6351,0.2871,Utah,0.444260010279642,0,0
UT,49,Utah,2007,11,0,0,0,0,0,0,0,0,0,0,0,0,0,55109,0.9003,0.0096,0.0197,0.0307,0.0383,0.6351,0.2871,Utah,0.444260010279642,0,0
UT,49,Utah,2007,12,0,0,0,0,0,0,0,0,0,0,0,0,0,55109,0.9003,0.0096,0.0197,0.0307,0.0383,0.6351,0.2871,Utah,0.444260010279642,0,0
UT,49,Utah,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,56633,0.9098,0.011,0.0197,0.021,0.0404,0.6597,0.2906,Utah,0.443422513750417,0,0
UT,49,Utah,2008,2,0,0,0,0,0,0,0,0,0,0,0,0,0,56633,0.9098,0.011,0.0197,0.021,0.0404,0.6597,0.2906,Utah,0.443422513750417,0,0
UT,49,Utah,2008,3,0,0,0,0,0,0,0,0,0,0,0,0,0,56633,0.9098,0.011,0.0197,0.021,0.0404,0.6597,0.2906,Utah,0.443422513750417,0,0
UT,49,Utah,2008,4,0,0,0,0,0,0,0,0,0,0,0,0,0,56633,0.9098,0.011,0.0197,0.021,0.0404,0.6597,0.2906,Utah,0.443422513750417,0,0
UT,49,Utah,2008,5,0,0,0,0,0,0,0,0,0,0,0,0,0,56633,0.9098,0.011,0.0197,0.021,0.0404,0.6597,0.2906,Utah,0.443422513750417,0,0
UT,49,Utah,2008,6,0,0,0,0,0,0,0,0,0,0,0,0,0,56633,0.9098,0.011,0.0197,0.021,0.0404,0.6597,0.2906,Utah,0.443422513750417,0,0
UT,49,Utah,2008,7,0,0,0,0,0,0,0,0,0,0,0,0,0,56633,0.9098,0.011,0.0197,0.021,0.0404,0.6597,0.2906,Utah,0.443422513750417,0,0
UT,49,Utah,2008,8,0,0,0,0,0,0,0,0,0,0,0,0,0,56633,0.9098,0.011,0.0197,0.021,0.0404,0.6597,0.2906,Utah,0.443422513750417,0,0
UT,49,Utah,2008,9,0,0,0,0,0,0,0,0,0,0,0,0,0,56633,0.9098,0.011,0.0197,0.021,0.0404,0.6597,0.2906,Utah,0.443422513750417,0,0
UT,49,Utah,2008,10,0,0,0,0,0,0,0,0,0,0,0,0,0,56633,0.9098,0.011,0.0197,0.021,0.0404,0.6597,0.2906,Utah,0.443422513750417,0,0
UT,49,Utah,2008,11,1,0,1,1,1,5000,1,5000,1,0,0,5000,1,56633,0.9098,0.011,0.0197,0.021,0.0404,0.6597,0.2906,Utah,0.443422513750417,0,0
UT,49,Utah,2008,12,0,0,0,0,0,0,0,0,0,0,0,0,0,56633,0.9098,0.011,0.0197,0.021,0.0404,0.6597,0.2906,Utah,0.443422513750417,0,0
UT,49,Utah,2009,1,0,0,0,0,0,0,0,0,0,0,0,0,0,55117,0.8935,0.0116,0.0204,0.0334,0.0784,0.6557,0.2849,Utah,0.442228949498688,0,0
UT,49,Utah,2009,2,0,0,0,0,0,0,0,0,0,0,0,0,0,55117,0.8935,0.0116,0.0204,0.0334,0.0784,0.6557,0.2849,Utah,0.442228949498688,0,0
UT,49,Utah,2009,3,0,0,0,0,0,0,0,0,0,0,0,0,0,55117,0.8935,0.0116,0.0204,0.0334,0.0784,0.6557,0.2849,Utah,0.442228949498688,0,0
UT,49,Utah,2009,4,0,0,0,0,0,0,0,0,0,0,0,0,0,55117,0.8935,0.0116,0.0204,0.0334,0.0784,0.6557,0.2849,Utah,0.442228949498688,0,0
UT,49,Utah,2009,5,0,0,0,0,0,0,0,0,0,0,0,0,0,55117,0.8935,0.0116,0.0204,0.0334,0.0784,0.6557,0.2849,Utah,0.442228949498688,0,0
UT,49,Utah,2009,6,0,0,0,0,0,0,0,0,0,0,0,0,0,55117,0.8935,0.0116,0.0204,0.0334,0.0784,0.6557,0.2849,Utah,0.442228949498688,0,0
UT,49,Utah,2009,7,0,0,0,0,0,0,0,0,0,0,0,0,0,55117,0.8935,0.0116,0.0204,0.0334,0.0784,0.6557,0.2849,Utah,0.442228949498688,0,0
UT,49,Utah,2009,8,0,0,0,0,0,0,0,0,0,0,0,0,0,55117,0.8935,0.0116,0.0204,0.0334,0.0784,0.6557,0.2849,Utah,0.442228949498688,0,0
UT,49,Utah,2009,9,0,0,0,0,0,0,0,0,0,0,0,0,0,55117,0.8935,0.0116,0.0204,0.0334,0.0784,0.6557,0.2849,Utah,0.442228949498688,0,0
UT,49,Utah,2009,10,0,0,0,0,0,0,0,0,0,0,0,0,0,55117,0.8935,0.0116,0.0204,0.0334,0.0784,0.6557,0.2849,Utah,0.442228949498688,0,0
UT,49,Utah,2009,11,0,0,0,0,0,0,0,0,0,0,0,0,0,55117,0.8935,0.0116,0.0204,0.0334,0.0784,0.6557,0.2849,Utah,0.442228949498688,0,0
UT,49,Utah,2009,12,0,0,0,0,0,0,0,0,0,0,0,0,0,55117,0.8935,0.0116,0.0204,0.0334,0.0784,0.6557,0.2849,Utah,0.442228949498688,0,0
UT,49,Utah,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,54744,0.8883,0.0103,0.0187,0.0373,0.8153,0.0779,0.1992,Utah,0.441838418013696,0,0
UT,49,Utah,2010,2,0,0,0,0,0,0,0,0,0,0,0,0,0,54744,0.8883,0.0103,0.0187,0.0373,0.8153,0.0779,0.1992,Utah,0.441838418013696,0,0
UT,49,Utah,2010,3,0,0,0,0,0,0,0,0,0,0,0,0,0,54744,0.8883,0.0103,0.0187,0.0373,0.8153,0.0779,0.1992,Utah,0.441838418013696,0,0
UT,49,Utah,2010,4,0,0,0,0,0,0,0,0,0,0,0,0,0,54744,0.8883,0.0103,0.0187,0.0373,0.8153,0.0779,0.1992,Utah,0.441838418013696,0,0
UT,49,Utah,2010,5,0,0,0,0,0,0,0,0,0,0,0,0,0,54744,0.8883,0.0103,0.0187,0.0373,0.8153,0.0779,0.1992,Utah,0.441838418013696,0,0
UT,49,Utah,2010,6,0,0,0,0,0,0,0,0,0,0,0,0,0,54744,0.8883,0.0103,0.0187,0.0373,0.8153,0.0779,0.1992,Utah,0.441838418013696,0,0
UT,49,Utah,2010,7,0,0,0,0,0,0,0,0,0,0,0,0,0,54744,0.8883,0.0103,0.0187,0.0373,0.8153,0.0779,0.1992,Utah,0.441838418013696,0,0
UT,49,Utah,2010,8,0,0,0,0,0,0,0,0,0,0,0,0,0,54744,0.8883,0.0103,0.0187,0.0373,0.8153,0.0779,0.1992,Utah,0.441838418013696,0,0
UT,49,Utah,2010,9,0,0,0,0,0,0,0,0,0,0,0,0,0,54744,0.8883,0.0103,0.0187,0.0373,0.8153,0.0779,0.1992,Utah,0.441838418013696,0,0
UT,49,Utah,2010,10,0,0,0,0,0,0,0,0,0,0,0,0,0,54744,0.8883,0.0103,0.0187,0.0373,0.8153,0.0779,0.1992,Utah,0.441838418013696,0,0
UT,49,Utah,2010,11,0,0,0,0,0,0,0,0,0,0,0,0,0,54744,0.8883,0.0103,0.0187,0.0373,0.8153,0.0779,0.1992,Utah,0.441838418013696,0,0
UT,49,Utah,2010,12,0,0,0,0,0,0,0,0,0,0,0,0,0,54744,0.8883,0.0103,0.0187,0.0373,0.8153,0.0779,0.1992,Utah,0.441838418013696,0,0
UT,49,Utah,2011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,55869,0.8827,0.0115,0.0201,0.04,0.0795,0.0792,0.2008,Utah,0.442045118657409,0,0
UT,49,Utah,2011,2,0,0,0,0,0,0,0,0,0,0,0,0,0,55869,0.8827,0.0115,0.0201,0.04,0.0795,0.0792,0.2008,Utah,0.442045118657409,0,0
UT,49,Utah,2011,3,0,0,0,0,0,0,0,0,0,0,0,0,0,55869,0.8827,0.0115,0.0201,0.04,0.0795,0.0792,0.2008,Utah,0.442045118657409,0,0
UT,49,Utah,2011,4,0,0,0,0,0,0,0,0,0,0,0,0,0,55869,0.8827,0.0115,0.0201,0.04,0.0795,0.0792,0.2008,Utah,0.442045118657409,0,0
UT,49,Utah,2011,5,0,0,0,0,0,0,0,0,0,0,0,0,0,55869,0.8827,0.0115,0.0201,0.04,0.0795,0.0792,0.2008,Utah,0.442045118657409,0,0
UT,49,Utah,2011,6,0,0,0,0,0,0,0,0,0,0,0,0,0,55869,0.8827,0.0115,0.0201,0.04,0.0795,0.0792,0.2008,Utah,0.442045118657409,0,0
UT,49,Utah,2011,7,0,0,0,0,0,0,0,0,0,0,0,0,0,55869,0.8827,0.0115,0.0201,0.04,0.0795,0.0792,0.2008,Utah,0.442045118657409,0,0
UT,49,Utah,2011,8,0,0,0,0,0,0,0,0,0,0,0,0,0,55869,0.8827,0.0115,0.0201,0.04,0.0795,0.0792,0.2008,Utah,0.442045118657409,0,0
UT,49,Utah,2011,9,0,0,0,0,0,0,0,0,0,0,0,0,0,55869,0.8827,0.0115,0.0201,0.04,0.0795,0.0792,0.2008,Utah,0.442045118657409,0,0
UT,49,Utah,2011,10,0,0,0,0,0,0,0,0,0,0,0,0,0,55869,0.8827,0.0115,0.0201,0.04,0.0795,0.0792,0.2008,Utah,0.442045118657409,0,0
UT,49,Utah,2011,11,0,0,0,0,0,0,0,0,0,0,0,0,0,55869,0.8827,0.0115,0.0201,0.04,0.0795,0.0792,0.2008,Utah,0.442045118657409,0,0
UT,49,Utah,2011,12,0,0,0,0,0,0,0,0,0,0,0,0,0,55869,0.8827,0.0115,0.0201,0.04,0.0795,0.0792,0.2008,Utah,0.442045118657409,0,0
UT,49,Utah,2012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,57049,0.8808,0.0111,0.0219,0.0417,0.0678,0.0795,0.2035,Utah,0.442344803363321,0,0
UT,49,Utah,2012,2,0,0,0,0,0,0,0,0,0,0,0,0,0,57049,0.8808,0.0111,0.0219,0.0417,0.0678,0.0795,0.2035,Utah,0.442344803363321,0,0
UT,49,Utah,2012,3,0,0,0,0,0,0,0,0,0,0,0,0,0,57049,0.8808,0.0111,0.0219,0.0417,0.0678,0.0795,0.2035,Utah,0.442344803363321,0,0
UT,49,Utah,2012,4,0,0,0,0,0,0,0,0,0,0,0,0,0,57049,0.8808,0.0111,0.0219,0.0417,0.0678,0.0795,0.2035,Utah,0.442344803363321,0,0
UT,49,Utah,2012,5,0,0,0,0,0,0,0,0,0,0,0,0,0,57049,0.8808,0.0111,0.0219,0.0417,0.0678,0.0795,0.2035,Utah,0.442344803363321,0,0
UT,49,Utah,2012,6,0,0,0,0,0,2500,1,2500,1,0,0,2500,1,57049,0.8808,0.0111,0.0219,0.0417,0.0678,0.0795,0.2035,Utah,0.442344803363321,0,0
UT,49,Utah,2012,7,0,0,0,0,0,0,0,0,0,0,0,0,0,57049,0.8808,0.0111,0.0219,0.0417,0.0678,0.0795,0.2035,Utah,0.442344803363321,0,0
UT,49,Utah,2012,8,0,0,0,0,0,2500,1,2500,1,0,0,2500,1,57049,0.8808,0.0111,0.0219,0.0417,0.0678,0.0795,0.2035,Utah,0.442344803363321,0,0
UT,49,Utah,2012,9,0,0,0,0,0,0,0,0,0,0,0,0,0,57049,0.8808,0.0111,0.0219,0.0417,0.0678,0.0795,0.2035,Utah,0.442344803363321,0,0
UT,49,Utah,2012,10,0,0,0,0,0,0,0,0,0,0,0,0,0,57049,0.8808,0.0111,0.0219,0.0417,0.0678,0.0795,0.2035,Utah,0.442344803363321,0,0
UT,49,Utah,2012,11,0,0,0,0,0,0,0,0,0,0,0,0,0,57049,0.8808,0.0111,0.0219,0.0417,0.0678,0.0795,0.2035,Utah,0.442344803363321,0,0
UT,49,Utah,2012,12,0,0,0,0,0,0,0,0,0,0,0,0,0,57049,0.8808,0.0111,0.0219,0.0417,0.0678,0.0795,0.2035,Utah,0.442344803363321,0,0
UT,49,Utah,2013,1,0,0,0,0,0,0,0,0,0,0,0,0,0,59770,0.8737,0.0113,0.0216,0.0481,0.0553,0.0793,0.2086,Utah,0.444930190219744,0,0
UT,49,Utah,2013,2,0,0,0,0,0,0,0,0,0,0,0,0,0,59770,0.8737,0.0113,0.0216,0.0481,0.0553,0.0793,0.2086,Utah,0.444930190219744,0,0
UT,49,Utah,2013,3,0,0,0,0,0,0,0,0,0,0,0,0,0,59770,0.8737,0.0113,0.0216,0.0481,0.0553,0.0793,0.2086,Utah,0.444930190219744,0,0
UT,49,Utah,2013,4,0,0,0,0,0,0,0,0,0,0,0,0,0,59770,0.8737,0.0113,0.0216,0.0481,0.0553,0.0793,0.2086,Utah,0.444930190219744,0,0
UT,49,Utah,2013,5,0,0,0,0,0,0,0,0,0,0,0,0,0,59770,0.8737,0.0113,0.0216,0.0481,0.0553,0.0793,0.2086,Utah,0.444930190219744,0,0
UT,49,Utah,2013,6,0,0,0,0,0,0,0,0,0,0,0,0,0,59770,0.8737,0.0113,0.0216,0.0481,0.0553,0.0793,0.2086,Utah,0.444930190219744,0,0
UT,49,Utah,2013,7,0,0,0,0,0,0,0,0,0,0,0,0,0,59770,0.8737,0.0113,0.0216,0.0481,0.0553,0.0793,0.2086,Utah,0.444930190219744,0,0
UT,49,Utah,2013,8,0,0,0,0,0,0,0,0,0,0,0,0,0,59770,0.8737,0.0113,0.0216,0.0481,0.0553,0.0793,0.2086,Utah,0.444930190219744,0,0
UT,49,Utah,2013,9,0,0,0,0,0,0,0,0,0,0,0,0,0,59770,0.8737,0.0113,0.0216,0.0481,0.0553,0.0793,0.2086,Utah,0.444930190219744,0,0
UT,49,Utah,2013,10,0,0,0,0,0,0,0,0,0,0,0,0,0,59770,0.8737,0.0113,0.0216,0.0481,0.0553,0.0793,0.2086,Utah,0.444930190219744,0,0
UT,49,Utah,2013,11,0,0,0,0,0,0,0,0,0,0,0,0,0,59770,0.8737,0.0113,0.0216,0.0481,0.0553,0.0793,0.2086,Utah,0.444930190219744,0,0
UT,49,Utah,2013,12,0,0,0,0,0,0,0,0,0,0,0,0,0,59770,0.8737,0.0113,0.0216,0.0481,0.0553,0.0793,0.2086,Utah,0.444930190219744,0,0
UT,49,Utah,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,60922,0.8726,0.0114,0.0224,0.0471,0.0496,0.0807,0.2076,Utah,0.439688686925442,0,0
UT,49,Utah,2014,2,0,0,0,0,0,0,0,0,0,0,0,0,0,60922,0.8726,0.0114,0.0224,0.0471,0.0496,0.0807,0.2076,Utah,0.439688686925442,0,0
UT,49,Utah,2014,3,0,0,0,0,0,0,0,0,0,0,0,0,0,60922,0.8726,0.0114,0.0224,0.0471,0.0496,0.0807,0.2076,Utah,0.439688686925442,0,0
UT,49,Utah,2014,4,0,0,0,1,1,0,0,0,0,0,0,0,0,60922,0.8726,0.0114,0.0224,0.0471,0.0496,0.0807,0.2076,Utah,0.439688686925442,0,0
UT,49,Utah,2014,5,0,0,0,0,0,1000,1,1000,1,0,0,1000,1,60922,0.8726,0.0114,0.0224,0.0471,0.0496,0.0807,0.2076,Utah,0.439688686925442,0,0
UT,49,Utah,2014,6,0,0,0,0,0,0,0,0,0,0,0,0,0,60922,0.8726,0.0114,0.0224,0.0471,0.0496,0.0807,0.2076,Utah,0.439688686925442,0,0
UT,49,Utah,2014,7,0,0,0,0,0,0,0,0,0,0,0,0,0,60922,0.8726,0.0114,0.0224,0.0471,0.0496,0.0807,0.2076,Utah,0.439688686925442,0,0
