State,fips,stname,year,Month,Total_Victims_Killed,Total_Victims_Wounded,Total_Number_Victims,Number_of_Incidents,Treated,total_donation_amount,total_donation_count,republican_donation_amount,republican_donation_count,democrat_donation_amount,democrat_donation_count,rep_minus_dem_amount,rep_minus_dem_count,median_income,white_pct,black_pct,asian_pct,other_race_pct,unemployed_pct,some_college_pct,bachelors_pct,Mean_HFR,total_donation_amount_GVP,total_donation_count_GVP
IL,17,Illinois,2007,9,0,0,0,0,0,0,0,0,0,0,0,0,0,54124,0.7047,0.1466,0.0429,0.0881,0.0718,0.5657,0.2947,0.199787014662281,0,0
IL,17,Illinois,2007,10,0,0,0,0,0,0,0,0,0,0,0,0,0,54124,0.7047,0.1466,0.0429,0.0881,0.0718,0.5657,0.2947,0.199787014662281,0,0
IL,17,Illinois,2007,11,0,0,0,0,0,0,0,0,0,0,0,0,0,54124,0.7047,0.1466,0.0429,0.0881,0.0718,0.5657,0.2947,0.199787014662281,0,0
IL,17,Illinois,2007,12,0,0,0,0,0,0,0,0,0,0,0,0,0,54124,0.7047,0.1466,0.0429,0.0881,0.0718,0.5657,0.2947,0.199787014662281,0,0
IL,17,Illinois,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,56235,0.7271,0.1458,0.0428,0.0651,0.0687,0.5853,0.2988,0.199147021871662,0,0
IL,17,Illinois,2008,2,0,0,0,0,0,0,0,0,0,0,0,0,0,56235,0.7271,0.1458,0.0428,0.0651,0.0687,0.5853,0.2988,0.199147021871662,0,0
IL,17,Illinois,2008,3,0,0,0,0,0,0,0,0,0,0,0,0,0,56235,0.7271,0.1458,0.0428,0.0651,0.0687,0.5853,0.2988,0.199147021871662,0,0
IL,17,Illinois,2008,4,0,0,0,0,0,0,0,0,0,0,0,0,0,56235,0.7271,0.1458,0.0428,0.0651,0.0687,0.5853,0.2988,0.199147021871662,0,0
IL,17,Illinois,2008,5,0,0,0,0,0,0,0,0,0,0,0,0,0,56235,0.7271,0.1458,0.0428,0.0651,0.0687,0.5853,0.2988,0.199147021871662,0,0
IL,17,Illinois,2008,6,0,0,0,0,0,0,0,0,0,0,0,0,0,56235,0.7271,0.1458,0.0428,0.0651,0.0687,0.5853,0.2988,0.199147021871662,0,0
IL,17,Illinois,2008,7,0,0,0,0,0,0,0,0,0,0,0,0,0,56235,0.7271,0.1458,0.0428,0.0651,0.0687,0.5853,0.2988,0.199147021871662,0,0
IL,17,Illinois,2008,8,0,0,0,0,0,0,0,0,0,0,0,0,0,56235,0.7271,0.1458,0.0428,0.0651,0.0687,0.5853,0.2988,0.199147021871662,0,0
IL,17,Illinois,2008,9,0,0,0,0,0,0,0,0,0,0,0,0,0,56235,0.7271,0.1458,0.0428,0.0651,0.0687,0.5853,0.2988,0.199147021871662,0,0
IL,17,Illinois,2008,10,0,0,0,0,0,0,0,0,0,0,0,0,0,56235,0.7271,0.1458,0.0428,0.0651,0.0687,0.5853,0.2988,0.199147021871662,0,0
IL,17,Illinois,2008,11,0,0,0,0,0,0,0,0,0,0,0,0,0,56235,0.7271,0.1458,0.0428,0.0651,0.0687,0.5853,0.2988,0.199147021871662,0,0
IL,17,Illinois,2008,12,0,0,0,0,0,0,0,0,0,0,0,0,0,56235,0.7271,0.1458,0.0428,0.0651,0.0687,0.5853,0.2988,0.199147021871662,0,0
IL,17,Illinois,2009,1,1,9,10,4,1,0,0,0,0,0,0,0,0,53966,0.725,0.1455,0.0438,0.0658,0.106,0.5912,0.3059,0.197832985128101,0,0
IL,17,Illinois,2009,2,0,0,0,0,0,0,0,0,0,0,0,0,0,53966,0.725,0.1455,0.0438,0.0658,0.106,0.5912,0.3059,0.197832985128101,0,0
IL,17,Illinois,2009,3,0,0,0,0,0,0,0,0,0,0,0,0,0,53966,0.725,0.1455,0.0438,0.0658,0.106,0.5912,0.3059,0.197832985128101,0,0
IL,17,Illinois,2009,4,0,0,0,0,0,0,0,0,0,0,0,0,0,53966,0.725,0.1455,0.0438,0.0658,0.106,0.5912,0.3059,0.197832985128101,0,0
IL,17,Illinois,2009,5,0,0,0,0,0,0,0,0,0,0,0,0,0,53966,0.725,0.1455,0.0438,0.0658,0.106,0.5912,0.3059,0.197832985128101,0,0
IL,17,Illinois,2009,6,0,0,0,0,0,0,0,0,0,0,0,0,0,53966,0.725,0.1455,0.0438,0.0658,0.106,0.5912,0.3059,0.197832985128101,0,0
IL,17,Illinois,2009,7,0,0,0,0,0,0,0,0,0,0,0,0,0,53966,0.725,0.1455,0.0438,0.0658,0.106,0.5912,0.3059,0.197832985128101,0,0
IL,17,Illinois,2009,8,0,0,0,0,0,100,1,100,1,0,0,100,1,53966,0.725,0.1455,0.0438,0.0658,0.106,0.5912,0.3059,0.197832985128101,0,0
IL,17,Illinois,2009,9,0,0,0,0,0,100,1,100,1,0,0,100,1,53966,0.725,0.1455,0.0438,0.0658,0.106,0.5912,0.3059,0.197832985128101,0,0
IL,17,Illinois,2009,10,0,0,0,0,0,0,0,0,0,0,0,0,0,53966,0.725,0.1455,0.0438,0.0658,0.106,0.5912,0.3059,0.197832985128101,0,0
IL,17,Illinois,2009,11,0,0,0,0,0,0,0,0,0,0,0,0,0,53966,0.725,0.1455,0.0438,0.0658,0.106,0.5912,0.3059,0.197832985128101,0,0
IL,17,Illinois,2009,12,0,0,0,0,0,0,0,0,0,0,0,0,0,53966,0.725,0.1455,0.0438,0.0658,0.106,0.5912,0.3059,0.197832985128101,0,0
IL,17,Illinois,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,52972,0.7246,0.1453,0.046,0.0627,0.927,0.0667,0.1925,0.198181261737366,0,0
IL,17,Illinois,2010,2,0,0,0,0,0,0,0,0,0,0,0,0,0,52972,0.7246,0.1453,0.046,0.0627,0.927,0.0667,0.1925,0.198181261737366,0,0
IL,17,Illinois,2010,3,0,0,0,0,0,0,0,0,0,0,0,0,0,52972,0.7246,0.1453,0.046,0.0627,0.927,0.0667,0.1925,0.198181261737366,0,0
IL,17,Illinois,2010,4,0,0,0,0,0,0,0,0,0,0,0,0,0,52972,0.7246,0.1453,0.046,0.0627,0.927,0.0667,0.1925,0.198181261737366,0,0
IL,17,Illinois,2010,5,0,0,0,0,0,0,0,0,0,0,0,0,0,52972,0.7246,0.1453,0.046,0.0627,0.927,0.0667,0.1925,0.198181261737366,0,0
IL,17,Illinois,2010,6,0,0,0,0,0,0,0,0,0,0,0,0,0,52972,0.7246,0.1453,0.046,0.0627,0.927,0.0667,0.1925,0.198181261737366,0,0
IL,17,Illinois,2010,7,0,0,0,0,0,0,0,0,0,0,0,0,0,52972,0.7246,0.1453,0.046,0.0627,0.927,0.0667,0.1925,0.198181261737366,0,0
