USPS,GEOID,INTPTLAT,INTPTLONG,note
NY,8pw,40.694009,-73.990066,
NY,9pw,40.640654,-73.907988,
NY,10pw,40.67554,-73.936339,
NY,11pw,40.655502,-73.947559,
NY,12pw,40.706703,-73.93745,
NY,13pw,40.598214,-74.091943,
NY,14pw,40.758643,-73.958861,
NY,15pw,40.823064,-73.94232,
NY,16pw,40.833399,-73.896251,
NY,17pw,40.88455,-73.875516,
NY,18pw,40.887031,-73.803821,
NY,19pw,41.385292,-73.817837,
NY,20pw,41.224521,-74.127504,
NY,21pw,42.735259,-73.858342,
NY,22pw,42.80483,-73.740981,
NY,23pw,42.884188,-75.302664,
NY,24pw,44.060703,-75.135175,
NY,25pw,42.998399,-76.195864,
NY,26pw,41.978955,-75.190224,
NY,27pw,42.954121,-77.864562,
NY,28pw,43.163246,-77.583812,
NY,29pw,43.0837,-78.665428,
NY,30pw,42.837465,-78.79299,
NY,31pw,42.293094,-77.860629,
NC,1pw,35.653329,-77.582258,
NC,2pw,35.759934,-78.531901,
NC,3pw,35.238127,-77.331996,
NC,4pw,35.82074,-78.767486,
NC,5pw,36.234012,-80.444336,
NC,6pw,35.928867,-79.909373,
NC,7pw,34.625594,-78.415776,
NC,8pw,35.180973,-80.039455,
NC,9pw,35.222454,-80.959472,
NC,10pw,35.82973,-81.211912,
NC,11pw,35.447075,-82.582468,
NC,12pw,35.761492,-80.088579,
ND,0pw,47.413731,-99.419107,
OH,1pw,39.169767,-84.546771,
OH,2pw,39.170923,-84.279086,
OH,3pw,39.752285,-84.206094,
OH,4pw,40.727338,-83.311476,
OH,5pw,41.270535,-83.433891,
OH,6pw,39.115779,-82.745766,
OH,7pw,39.834198,-83.505042,
OH,8pw,39.764933,-84.461609,
OH,9pw,41.632399,-83.623631,
OH,10pw,41.433404,-81.785402,
OH,11pw,41.501678,-81.576236,
OH,12pw,40.049825,-82.907761,
OH,13pw,41.33085,-81.731626,
OH,14pw,41.093918,-81.48555,
OH,15pw,39.977338,-83.056444,
OH,16pw,40.800359,-81.619042,
OH,17pw,41.062735,-80.711893,
OH,18pw,40.14707,-81.501817,
OH,19pw,41.587086,-81.357906,
OK,1pw,36.106901,-95.913593,
OK,2pw,36.024088,-95.463359,
OK,3pw,34.910181,-96.31616,
OK,4pw,34.957719,-97.866499,
OK,5pw,35.813832,-97.348822,
OK,6pw,35.724356,-98.263213,
OR,1pw,45.517906,-122.927397,
OR,2pw,43.668735,-121.11912,
OR,3pw,45.511761,-122.565882,
OR,4pw,43.847201,-123.298711,
OR,5pw,45.032283,-122.998897,
PA,1pw,39.963798,-75.187316,
PA,2pw,39.982676,-75.208874,
PA,3pw,40.040988,-75.066969,
PA,4pw,40.6578,-80.042458,
PA,5pw,41.331701,-78.420326,
PA,6pw,40.505758,-76.054815,
PA,7pw,39.96497,-75.377105,
PA,8pw,40.226966,-75.016485,
PA,9pw,40.411527,-77.992433,
PA,10pw,41.459771,-75.918651,
PA,11pw,41.091516,-75.972492,
PA,12pw,40.363355,-79.170951,
PA,13pw,40.148841,-75.270964,
PA,14pw,40.466583,-79.998163,
PA,15pw,40.632741,-75.425805,
PA,16pw,40.011626,-75.977934,
PA,17pw,40.267925,-76.664479,
PA,18pw,40.404522,-79.904483,
PA,19pw,39.993514,-76.909018,
PA,20pw,40.192638,-79.982817,
PA,21pw,41.632147,-80.114015,
RI,1pw,41.813111,-71.393104,
RI,2pw,41.696772,-71.49966,
SC,1pw,33.179141,-79.702247,
SC,2pw,33.570468,-81.043015,
SC,3pw,34.31848,-82.360144,
SC,4pw,34.887337,-82.172142,
SC,5pw,34.585005,-80.689052,
SC,6pw,33.660696,-80.231909,
SD,0pw,44.087004,-99.097471,
TN,1pw,36.29362,-82.690092,
TN,2pw,35.80673,-84.118094,
TN,3pw,35.353033,-84.994644,
TN,4pw,35.758828,-85.446601,
TN,5pw,36.17443,-86.75859,
TN,6pw,36.107379,-86.327102,
TN,7pw,35.654636,-88.388231,
TN,8pw,35.801094,-89.108474,
TN,9pw,35.103741,-89.97697,
TX,1pw,32.853252,-94.845743,
TX,2pw,30.798377,-94.697319,
TX,3pw,32.921305,-96.694379,
TX,4pw,32.946603,-96.041075,
TX,5pw,32.346317,-96.356015,
TX,6pw,32.749857,-97.207784,
TX,7pw,29.827411,-95.589895,
TX,8pw,30.199143,-95.64591,
TX,9pw,29.721195,-94.593251,
TX,10pw,30.296886,-97.744079,
TX,11pw,31.32679,-97.464173,
TX,12pw,32.717411,-97.369595,
TX,13pw,34.309645,-100.231571,
TX,14pw,29.465287,-96.870949,
TX,15pw,26.808022,-98.005013,
TX,16pw,31.782284,-106.404974,
TX,17pw,32.372742,-99.504703,
TX,18pw,29.801167,-95.385772,
TX,19pw,33.629116,-102.105914,
TX,20pw,29.45368,-98.563967,
TX,21pw,30.231931,-98.761015,
TX,22pw,29.560743,-95.476304,
TX,23pw,29.561331,-100.719919,
TX,24pw,32.622846,-96.966018,
TX,25pw,29.681715,-95.324651,
TX,26pw,32.975189,-96.914812,
TX,27pw,26.948634,-97.5048,
TX,28pw,28.968566,-98.45896,
TX,29pw,29.772451,-95.32029,
TX,30pw,32.769928,-96.804106,
UT,1pw,40.65725,-112.165269,
UT,2pw,40.651433,-111.883224,
UT,3pw,40.164733,-111.539709,
VT,0pw,44.06432,-72.810793,
VA,1pw,37.593802,-76.743066,
VA,2pw,36.856851,-76.152291,
VA,3pw,37.247011,-76.862266,
VA,4pw,36.985237,-76.923641,
VA,5pw,37.106588,-79.15447,
VA,6pw,37.689472,-79.462911,
VA,7pw,37.703552,-77.668447,
VA,8pw,38.818114,-77.127513,
VA,9pw,36.974026,-81.479646,
VA,10pw,38.893759,-77.736547,
VA,11pw,38.810092,-77.27421,
WA,1pw,47.751978,-122.300501,
WA,2pw,48.294551,-122.319932,
WA,3pw,46.188616,-122.768954,
WA,4pw,46.791483,-119.931086,
WA,5pw,47.452232,-117.542451,
WA,6pw,47.403446,-122.811598,
WA,7pw,47.617596,-122.328937,
WA,8pw,47.421007,-122.12871,
WA,9pw,47.248956,-122.393314,
WV,1pw,39.592955,-80.437867,
WV,2pw,38.743499,-80.595989,
WV,3pw,37.902206,-81.583562,
WI,1pw,42.666151,-88.335357,
WI,2pw,43.123891,-89.51226,
WI,3pw,44.356984,-91.497936,
WI,4pw,42.974952,-88.010446,
WI,5pw,43.089235,-87.962103,
WI,6pw,44.028994,-88.635976,
WI,7pw,45.230259,-90.481902,
WI,8pw,44.721011,-88.262608,
WI,9pw,43.29592,-88.247261,
WY,0pw,42.637479,-106.985823,
